900
(101, 203, 714)
(102, 203, 738)
(103, 203, 820)
(104, 203, 854)
(105, 203, 939)
(106, 203, 1037)
(107, 203, 1132)
(108, 203, 1153)
(109, 203, 1181)
(110, 203, 1249)
(111, 203, 1322)
(112, 203, 1402)
(113, 203, 1452)
(114, 203, 1472)
(115, 203, 1577)
(116, 203, 1678)
(117, 203, 1717)
(118, 203, 1801)
(119, 203, 1867)
(120, 257, 0)
(121, 257, 22)
(122, 257, 62)
(123, 257, 147)
(124, 257, 217)
(125, 257, 279)
(126, 257, 329)
(127, 257, 424)
(128, 257, 510)
(129, 257, 620)
(130, 257, 706)
(131, 257, 811)
(132, 257, 925)
(133, 257, 973)
(134, 257, 1092)
(135, 257, 1123)
(136, 257, 1202)
(137, 257, 1296)
(138, 257, 1328)
(139, 257, 1415)
(140, 257, 1509)
(141, 257, 1594)
(142, 257, 1693)
(143, 257, 1718)
(144, 257, 1756)
(145, 257, 1793)
(146, 257, 1899)
(147, 257, 2008)
(148, 257, 2109)
(149, 257, 2213)
(150, 344, 0)
(151, 344, 107)
(152, 344, 193)
(153, 344, 245)
(154, 344, 302)
(155, 344, 382)
(156, 344, 465)
(157, 344, 550)
(158, 344, 596)
(159, 344, 621)
(160, 344, 724)
(161, 344, 807)
(162, 344, 878)
(163, 344, 961)
(164, 344, 1044)
(165, 344, 1126)
(166, 344, 1168)
(167, 344, 1277)
(168, 344, 1371)
(169, 344, 1432)
(170, 344, 1516)
(171, 344, 1628)
(172, 344, 1669)
(173, 344, 1710)
(174, 344, 1740)
(175, 344, 1850)
(176, 344, 1929)
(177, 344, 2048)
(178, 344, 2091)
(179, 344, 2155)
(180, 455, 0)
(181, 455, 51)
(182, 455, 133)
(183, 455, 228)
(184, 455, 268)
(185, 455, 311)
(186, 455, 421)
(187, 455, 478)
(188, 455, 499)
(189, 455, 614)
(190, 455, 706)
(191, 455, 791)
(192, 455, 857)
(193, 455, 913)
(194, 455, 1013)
(195, 455, 1041)
(196, 455, 1071)
(197, 455, 1112)
(198, 455, 1167)
(199, 455, 1191)
(200, 455, 1248)
(201, 455, 1295)
(202, 455, 1392)
(203, 455, 1470)
(204, 455, 1527)
(205, 455, 1614)
(206, 455, 1652)
(207, 455, 1760)
(208, 455, 1870)
(209, 455, 1904)
(210, 508, 0)
(211, 508, 117)
(212, 508, 184)
(213, 508, 213)
(214, 508, 250)
(215, 508, 292)
(216, 508, 411)
(217, 508, 438)
(218, 508, 481)
(219, 508, 548)
(220, 508, 647)
(221, 508, 707)
(222, 508, 820)
(223, 508, 907)
(224, 508, 999)
(225, 508, 1073)
(226, 508, 1171)
(227, 508, 1285)
(228, 508, 1346)
(229, 508, 1448)
(230, 508, 1499)
(231, 508, 1587)
(232, 508, 1618)
(233, 508, 1680)
(234, 508, 1757)
(235, 508, 1855)
(236, 508, 1887)
(237, 508, 2004)
(238, 508, 2044)
(239, 508, 2090)
(240, 582, 0)
(241, 582, 43)
(242, 582, 143)
(243, 582, 178)
(244, 582, 290)
(245, 582, 312)
(246, 582, 398)
(247, 582, 517)
(248, 582, 615)
(249, 582, 648)
(250, 582, 747)
(251, 582, 837)
(252, 582, 916)
(253, 582, 982)
(254, 582, 1045)
(255, 582, 1130)
(256, 582, 1226)
(257, 582, 1283)
(258, 582, 1361)
(259, 582, 1391)
(260, 582, 1431)
(261, 582, 1477)
(262, 582, 1518)
(263, 582, 1552)
(264, 582, 1607)
(265, 582, 1726)
(266, 582, 1772)
(267, 582, 1824)
(268, 582, 1864)
(269, 582, 1936)
(270, 628, 0)
(271, 628, 47)
(272, 628, 113)
(273, 628, 226)
(274, 628, 266)
(275, 628, 286)
(276, 628, 317)
(277, 628, 356)
(278, 628, 406)
(279, 628, 451)
(280, 628, 521)
(281, 628, 542)
(282, 628, 598)
(283, 628, 667)
(284, 628, 731)
(285, 628, 804)
(286, 628, 849)
(287, 628, 902)
(288, 628, 933)
(289, 628, 989)
(290, 628, 1062)
(291, 628, 1171)
(292, 628, 1248)
(293, 628, 1336)
(294, 628, 1380)
(295, 628, 1409)
(296, 628, 1475)
(297, 628, 1503)
(298, 628, 1604)
(299, 628, 1675)
(300, 707, 0)
(301, 707, 98)
(302, 707, 189)
(303, 707, 261)
(304, 707, 331)
(305, 707, 423)
(306, 707, 506)
(307, 707, 548)
(308, 707, 570)
(309, 707, 630)
(310, 707, 722)
(311, 707, 745)
(312, 707, 793)
(313, 707, 886)
(314, 707, 1005)
(315, 707, 1058)
(316, 707, 1177)
(317, 707, 1229)
(318, 707, 1293)
(319, 707, 1400)
(320, 707, 1458)
(321, 707, 1563)
(322, 707, 1627)
(323, 707, 1705)
(324, 707, 1786)
(325, 707, 1811)
(326, 707, 1835)
(327, 707, 1924)
(328, 707, 2030)
(329, 707, 2105)
(330, 824, 0)
(331, 824, 106)
(332, 824, 192)
(333, 824, 261)
(334, 824, 317)
(335, 824, 427)
(336, 824, 512)
(337, 824, 542)
(338, 824, 655)
(339, 824, 680)
(340, 824, 735)
(341, 824, 803)
(342, 824, 909)
(343, 824, 937)
(344, 824, 1005)
(345, 824, 1044)
(346, 824, 1071)
(347, 824, 1123)
(348, 824, 1159)
(349, 824, 1273)
(350, 824, 1363)
(351, 824, 1384)
(352, 824, 1495)
(353, 824, 1543)
(354, 824, 1578)
(355, 824, 1646)
(356, 824, 1699)
(357, 824, 1803)
(358, 824, 1910)
(359, 824, 1970)
(360, 928, 0)
(361, 928, 98)
(362, 928, 164)
(363, 928, 270)
(364, 928, 305)
(365, 928, 361)
(366, 928, 432)
(367, 928, 529)
(368, 928, 630)
(369, 928, 658)
(370, 928, 690)
(371, 928, 792)
(372, 928, 906)
(373, 928, 947)
(374, 928, 1049)
(375, 928, 1083)
(376, 928, 1183)
(377, 928, 1217)
(378, 928, 1319)
(379, 928, 1366)
(380, 928, 1471)
(381, 928, 1526)
(382, 928, 1616)
(383, 928, 1701)
(384, 928, 1771)
(385, 928, 1809)
(386, 928, 1927)
(387, 928, 1982)
(388, 928, 2059)
(389, 928, 2170)
(390, 990, 0)
(391, 990, 89)
(392, 990, 173)
(393, 990, 221)
(394, 990, 277)
(395, 990, 298)
(396, 990, 349)
(397, 990, 383)
(398, 990, 437)
(399, 990, 496)
(400, 990, 542)
(401, 990, 578)
(402, 990, 684)
(403, 990, 803)
(404, 990, 921)
(405, 990, 941)
(406, 990, 993)
(407, 990, 1078)
(408, 990, 1132)
(409, 990, 1163)
(410, 990, 1233)
(411, 990, 1322)
(412, 990, 1423)
(413, 990, 1458)
(414, 990, 1498)
(415, 990, 1569)
(416, 990, 1655)
(417, 990, 1682)
(418, 990, 1711)
(419, 990, 1788)
(420, 1013, 0)
(421, 1013, 98)
(422, 1013, 156)
(423, 1013, 259)
(424, 1013, 294)
(425, 1013, 405)
(426, 1013, 439)
(427, 1013, 540)
(428, 1013, 585)
(429, 1013, 610)
(430, 1013, 689)
(431, 1013, 751)
(432, 1013, 862)
(433, 1013, 941)
(434, 1013, 1053)
(435, 1013, 1116)
(436, 1013, 1179)
(437, 1013, 1256)
(438, 1013, 1353)
(439, 1013, 1427)
(440, 1013, 1506)
(441, 1013, 1573)
(442, 1013, 1628)
(443, 1013, 1675)
(444, 1013, 1762)
(445, 1013, 1820)
(446, 1013, 1885)
(447, 1013, 1979)
(448, 1013, 2098)
(449, 1013, 2172)
(450, 1035, 0)
(451, 1035, 52)
(452, 1035, 109)
(453, 1035, 166)
(454, 1035, 285)
(455, 1035, 333)
(456, 1035, 404)
(457, 1035, 504)
(458, 1035, 578)
(459, 1035, 607)
(460, 1035, 667)
(461, 1035, 735)
(462, 1035, 755)
(463, 1035, 826)
(464, 1035, 938)
(465, 1035, 1054)
(466, 1035, 1168)
(467, 1035, 1190)
(468, 1035, 1283)
(469, 1035, 1351)
(470, 1035, 1384)
(471, 1035, 1424)
(472, 1035, 1479)
(473, 1035, 1539)
(474, 1035, 1598)
(475, 1035, 1691)
(476, 1035, 1748)
(477, 1035, 1833)
(478, 1035, 1926)
(479, 1035, 2037)
(480, 1082, 0)
(481, 1082, 44)
(482, 1082, 66)
(483, 1082, 151)
(484, 1082, 246)
(485, 1082, 297)
(486, 1082, 385)
(487, 1082, 461)
(488, 1082, 518)
(489, 1082, 615)
(490, 1082, 731)
(491, 1082, 788)
(492, 1082, 838)
(493, 1082, 905)
(494, 1082, 954)
(495, 1082, 1000)
(496, 1082, 1113)
(497, 1082, 1216)
(498, 1082, 1335)
(499, 1082, 1396)
(500, 1082, 1513)
(501, 1082, 1605)
(502, 1082, 1653)
(503, 1082, 1710)
(504, 1082, 1793)
(505, 1082, 1814)
(506, 1082, 1909)
(507, 1082, 1958)
(508, 1082, 2004)
(509, 1082, 2042)
(510, 1108, 0)
(511, 1108, 114)
(512, 1108, 230)
(513, 1108, 321)
(514, 1108, 411)
(515, 1108, 510)
(516, 1108, 621)
(517, 1108, 667)
(518, 1108, 755)
(519, 1108, 844)
(520, 1108, 938)
(521, 1108, 963)
(522, 1108, 1034)
(523, 1108, 1127)
(524, 1108, 1234)
(525, 1108, 1331)
(526, 1108, 1417)
(527, 1108, 1507)
(528, 1108, 1555)
(529, 1108, 1634)
(530, 1108, 1721)
(531, 1108, 1793)
(532, 1108, 1900)
(533, 1108, 1977)
(534, 1108, 2013)
(535, 1108, 2073)
(536, 1108, 2177)
(537, 1108, 2242)
(538, 1108, 2329)
(539, 1108, 2351)
(540, 1201, 0)
(541, 1201, 117)
(542, 1201, 176)
(543, 1201, 292)
(544, 1201, 331)
(545, 1201, 370)
(546, 1201, 477)
(547, 1201, 594)
(548, 1201, 653)
(549, 1201, 681)
(550, 1201, 772)
(551, 1201, 837)
(552, 1201, 916)
(553, 1201, 980)
(554, 1201, 1032)
(555, 1201, 1140)
(556, 1201, 1170)
(557, 1201, 1192)
(558, 1201, 1229)
(559, 1201, 1270)
(560, 1201, 1360)
(561, 1201, 1401)
(562, 1201, 1429)
(563, 1201, 1528)
(564, 1201, 1585)
(565, 1201, 1653)
(566, 1201, 1736)
(567, 1201, 1790)
(568, 1201, 1877)
(569, 1201, 1914)
(570, 1313, 0)
(571, 1313, 34)
(572, 1313, 119)
(573, 1313, 227)
(574, 1313, 332)
(575, 1313, 388)
(576, 1313, 436)
(577, 1313, 538)
(578, 1313, 633)
(579, 1313, 689)
(580, 1313, 762)
(581, 1313, 854)
(582, 1313, 922)
(583, 1313, 991)
(584, 1313, 1015)
(585, 1313, 1071)
(586, 1313, 1102)
(587, 1313, 1181)
(588, 1313, 1206)
(589, 1313, 1258)
(590, 1313, 1359)
(591, 1313, 1406)
(592, 1313, 1466)
(593, 1313, 1546)
(594, 1313, 1582)
(595, 1313, 1691)
(596, 1313, 1734)
(597, 1313, 1805)
(598, 1313, 1833)
(599, 1313, 1893)
(600, 1334, 0)
(601, 1334, 27)
(602, 1334, 140)
(603, 1334, 201)
(604, 1334, 265)
(605, 1334, 366)
(606, 1334, 455)
(607, 1334, 502)
(608, 1334, 531)
(609, 1334, 609)
(610, 1334, 709)
(611, 1334, 810)
(612, 1334, 836)
(613, 1334, 938)
(614, 1334, 1044)
(615, 1334, 1158)
(616, 1334, 1271)
(617, 1334, 1388)
(618, 1334, 1408)
(619, 1334, 1454)
(620, 1334, 1552)
(621, 1334, 1651)
(622, 1334, 1689)
(623, 1334, 1747)
(624, 1334, 1862)
(625, 1334, 1941)
(626, 1334, 1974)
(627, 1334, 2040)
(628, 1334, 2128)
(629, 1334, 2153)
(630, 1423, 0)
(631, 1423, 84)
(632, 1423, 124)
(633, 1423, 154)
(634, 1423, 183)
(635, 1423, 205)
(636, 1423, 305)
(637, 1423, 413)
(638, 1423, 444)
(639, 1423, 554)
(640, 1423, 594)
(641, 1423, 706)
(642, 1423, 822)
(643, 1423, 844)
(644, 1423, 894)
(645, 1423, 956)
(646, 1423, 1072)
(647, 1423, 1119)
(648, 1423, 1233)
(649, 1423, 1327)
(650, 1423, 1404)
(651, 1423, 1497)
(652, 1423, 1609)
(653, 1423, 1676)
(654, 1423, 1717)
(655, 1423, 1789)
(656, 1423, 1821)
(657, 1423, 1908)
(658, 1423, 1948)
(659, 1423, 1986)
(660, 1484, 0)
(661, 1484, 54)
(662, 1484, 89)
(663, 1484, 160)
(664, 1484, 275)
(665, 1484, 364)
(666, 1484, 467)
(667, 1484, 570)
(668, 1484, 670)
(669, 1484, 763)
(670, 1484, 787)
(671, 1484, 831)
(672, 1484, 872)
(673, 1484, 950)
(674, 1484, 977)
(675, 1484, 1061)
(676, 1484, 1135)
(677, 1484, 1241)
(678, 1484, 1319)
(679, 1484, 1419)
(680, 1484, 1483)
(681, 1484, 1587)
(682, 1484, 1680)
(683, 1484, 1791)
(684, 1484, 1816)
(685, 1484, 1913)
(686, 1484, 1937)
(687, 1484, 1981)
(688, 1484, 2098)
(689, 1484, 2192)
(690, 1542, 0)
(691, 1542, 80)
(692, 1542, 186)
(693, 1542, 247)
(694, 1542, 323)
(695, 1542, 398)
(696, 1542, 495)
(697, 1542, 606)
(698, 1542, 713)
(699, 1542, 783)
(700, 1542, 898)
(701, 1542, 981)
(702, 1542, 1025)
(703, 1542, 1099)
(704, 1542, 1189)
(705, 1542, 1297)
(706, 1542, 1377)
(707, 1542, 1454)
(708, 1542, 1572)
(709, 1542, 1633)
(710, 1542, 1706)
(711, 1542, 1808)
(712, 1542, 1894)
(713, 1542, 2010)
(714, 1542, 2117)
(715, 1542, 2180)
(716, 1542, 2252)
(717, 1542, 2284)
(718, 1542, 2396)
(719, 1542, 2442)
(720, 1644, 0)
(721, 1644, 107)
(722, 1644, 196)
(723, 1644, 239)
(724, 1644, 354)
(725, 1644, 450)
(726, 1644, 522)
(727, 1644, 628)
(728, 1644, 663)
(729, 1644, 738)
(730, 1644, 792)
(731, 1644, 842)
(732, 1644, 941)
(733, 1644, 1001)
(734, 1644, 1022)
(735, 1644, 1061)
(736, 1644, 1133)
(737, 1644, 1163)
(738, 1644, 1200)
(739, 1644, 1313)
(740, 1644, 1348)
(741, 1644, 1368)
(742, 1644, 1399)
(743, 1644, 1430)
(744, 1644, 1489)
(745, 1644, 1563)
(746, 1644, 1647)
(747, 1644, 1718)
(748, 1644, 1836)
(749, 1644, 1898)
(750, 1744, 0)
(751, 1744, 49)
(752, 1744, 76)
(753, 1744, 152)
(754, 1744, 248)
(755, 1744, 303)
(756, 1744, 331)
(757, 1744, 414)
(758, 1744, 484)
(759, 1744, 567)
(760, 1744, 636)
(761, 1744, 737)
(762, 1744, 851)
(763, 1744, 960)
(764, 1744, 1014)
(765, 1744, 1047)
(766, 1744, 1108)
(767, 1744, 1224)
(768, 1744, 1275)
(769, 1744, 1382)
(770, 1744, 1413)
(771, 1744, 1516)
(772, 1744, 1586)
(773, 1744, 1628)
(774, 1744, 1670)
(775, 1744, 1695)
(776, 1744, 1753)
(777, 1744, 1799)
(778, 1744, 1822)
(779, 1744, 1923)
(780, 1800, 0)
(781, 1800, 82)
(782, 1800, 174)
(783, 1800, 286)
(784, 1800, 345)
(785, 1800, 372)
(786, 1800, 444)
(787, 1800, 518)
(788, 1800, 596)
(789, 1800, 684)
(790, 1800, 759)
(791, 1800, 870)
(792, 1800, 952)
(793, 1800, 1016)
(794, 1800, 1113)
(795, 1800, 1209)
(796, 1800, 1266)
(797, 1800, 1359)
(798, 1800, 1438)
(799, 1800, 1534)
(800, 1800, 1638)
(801, 1800, 1700)
(802, 1800, 1747)
(803, 1800, 1825)
(804, 1800, 1861)
(805, 1800, 1965)
(806, 1800, 2082)
(807, 1800, 2144)
(808, 1800, 2203)
(809, 1800, 2253)
(810, 1895, 0)
(811, 1895, 112)
(812, 1895, 211)
(813, 1895, 250)
(814, 1895, 353)
(815, 1895, 459)
(816, 1895, 503)
(817, 1895, 612)
(818, 1895, 728)
(819, 1895, 840)
(820, 1895, 904)
(821, 1895, 1011)
(822, 1895, 1037)
(823, 1895, 1097)
(824, 1895, 1133)
(825, 1895, 1235)
(826, 1895, 1333)
(827, 1895, 1442)
(828, 1895, 1555)
(829, 1895, 1629)
(830, 1895, 1674)
(831, 1895, 1729)
(832, 1895, 1782)
(833, 1895, 1886)
(834, 1895, 1958)
(835, 1895, 1995)
(836, 1895, 2048)
(837, 1895, 2114)
(838, 1895, 2191)
(839, 1895, 2226)
(840, 1999, 0)
(841, 1999, 27)
(842, 1999, 79)
(843, 1999, 103)
(844, 1999, 166)
(845, 1999, 205)
(846, 1999, 305)
(847, 1999, 357)
(848, 1999, 444)
(849, 1999, 536)
(850, 1999, 633)
(851, 1999, 660)
(852, 1999, 710)
(853, 1999, 747)
(854, 1999, 790)
(855, 1999, 823)
(856, 1999, 890)
(857, 1999, 923)
(858, 1999, 1001)
(859, 1999, 1075)
(860, 1999, 1185)
(861, 1999, 1299)
(862, 1999, 1406)
(863, 1999, 1500)
(864, 1999, 1618)
(865, 1999, 1695)
(866, 1999, 1774)
(867, 1999, 1838)
(868, 1999, 1872)
(869, 1999, 1966)
(870, 2069, 0)
(871, 2069, 54)
(872, 2069, 156)
(873, 2069, 230)
(874, 2069, 327)
(875, 2069, 400)
(876, 2069, 506)
(877, 2069, 587)
(878, 2069, 628)
(879, 2069, 706)
(880, 2069, 764)
(881, 2069, 812)
(882, 2069, 921)
(883, 2069, 949)
(884, 2069, 972)
(885, 2069, 1046)
(886, 2069, 1121)
(887, 2069, 1209)
(888, 2069, 1241)
(889, 2069, 1322)
(890, 2069, 1401)
(891, 2069, 1479)
(892, 2069, 1548)
(893, 2069, 1601)
(894, 2069, 1629)
(895, 2069, 1655)
(896, 2069, 1720)
(897, 2069, 1793)
(898, 2069, 1885)
(899, 2069, 1976)
